"Column Name","Label"
"S1101_C05_012EA","Annotation of Nonfamily household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C01_013E","Total!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C01_013EA","Annotation of Total!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C01_013M","Total!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C01_013MA","Annotation of Total!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C02_013E","Married-couple family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C02_013M","Married-couple family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C02_013MA","Annotation of Married-couple family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C02_013EA","Annotation of Married-couple family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C03_013E","Male householder, no wife present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C03_013EA","Annotation of Male householder, no wife present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C03_013M","Male householder, no wife present, family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C03_013MA","Annotation of Male householder, no wife present, family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C04_013E","Female householder, no husband present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C04_013EA","Annotation of Female householder, no husband present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C04_013M","Female householder, no husband present, family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C04_013MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C05_013E","Nonfamily household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C05_013M","Nonfamily household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C05_013MA","Annotation of Nonfamily household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C05_013EA","Annotation of Nonfamily household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone!!65 years and over"
"S1101_C01_014E","Total!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C01_014M","Total!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C01_014MA","Annotation of Total!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C01_014EA","Annotation of Total!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C02_014E","Married-couple family household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C02_014M","Married-couple family household!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C02_014MA","Annotation of Married-couple family household!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C02_014EA","Annotation of Married-couple family household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C03_014E","Male householder, no wife present, family household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C03_014M","Male householder, no wife present, family household!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C03_014MA","Annotation of Male householder, no wife present, family household!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C03_014EA","Annotation of Male householder, no wife present, family household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C04_014E","Female householder, no husband present, family household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C04_014M","Female householder, no husband present, family household!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C04_014MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C04_014EA","Annotation of Female householder, no husband present, family household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C05_014E","Nonfamily household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C05_014M","Nonfamily household!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C05_014MA","Annotation of Nonfamily household!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C05_014EA","Annotation of Nonfamily household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Same sex"
"S1101_C01_015E","Total!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C01_015M","Total!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C01_015MA","Annotation of Total!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C01_015EA","Annotation of Total!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C02_015E","Married-couple family household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C02_015EA","Annotation of Married-couple family household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C02_015M","Married-couple family household!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C02_015MA","Annotation of Married-couple family household!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C03_015E","Male householder, no wife present, family household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C03_015M","Male householder, no wife present, family household!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C03_015MA","Annotation of Male householder, no wife present, family household!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C03_015EA","Annotation of Male householder, no wife present, family household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C04_015E","Female householder, no husband present, family household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C04_015M","Female householder, no husband present, family household!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C04_015MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C04_015EA","Annotation of Female householder, no husband present, family household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C05_015E","Nonfamily household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C05_015EA","Annotation of Nonfamily household!!Estimate!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C05_015M","Nonfamily household!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C05_015MA","Annotation of Nonfamily household!!Margin of Error!!UNMARRIED-PARTNER HOUSEHOLDS!!Opposite sex"
"S1101_C01_016E","Total!!Estimate!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C01_016M","Total!!Margin of Error!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C01_016MA","Annotation of Total!!Margin of Error!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C01_016EA","Annotation of Total!!Estimate!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C02_016E","Married-couple family household!!Estimate!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C02_016EA","Annotation of Married-couple family household!!Estimate!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C02_016M","Married-couple family household!!Margin of Error!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C02_016MA","Annotation of Married-couple family household!!Margin of Error!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C03_016E","Male householder, no wife present, family household!!Estimate!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C03_016M","Male householder, no wife present, family household!!Margin of Error!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C03_016MA","Annotation of Male householder, no wife present, family household!!Margin of Error!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C03_016EA","Annotation of Male householder, no wife present, family household!!Estimate!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C04_016E","Female householder, no husband present, family household!!Estimate!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C04_016M","Female householder, no husband present, family household!!Margin of Error!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C04_016MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C04_016EA","Annotation of Female householder, no husband present, family household!!Estimate!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C05_016E","Nonfamily household!!Estimate!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C05_016EA","Annotation of Nonfamily household!!Estimate!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C05_016M","Nonfamily household!!Margin of Error!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C05_016MA","Annotation of Nonfamily household!!Margin of Error!!UNITS IN STRUCTURE!!1-unit structures"
"S1101_C01_017E","Total!!Estimate!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C01_017M","Total!!Margin of Error!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C01_017MA","Annotation of Total!!Margin of Error!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C01_017EA","Annotation of Total!!Estimate!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C02_017E","Married-couple family household!!Estimate!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C02_017M","Married-couple family household!!Margin of Error!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C02_017MA","Annotation of Married-couple family household!!Margin of Error!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C02_017EA","Annotation of Married-couple family household!!Estimate!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C03_017E","Male householder, no wife present, family household!!Estimate!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C03_017EA","Annotation of Male householder, no wife present, family household!!Estimate!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C03_017M","Male householder, no wife present, family household!!Margin of Error!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C03_017MA","Annotation of Male householder, no wife present, family household!!Margin of Error!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C04_017E","Female householder, no husband present, family household!!Estimate!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C04_017M","Female householder, no husband present, family household!!Margin of Error!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C04_017MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C04_017EA","Annotation of Female householder, no husband present, family household!!Estimate!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C05_017E","Nonfamily household!!Estimate!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C05_017EA","Annotation of Nonfamily household!!Estimate!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C05_017M","Nonfamily household!!Margin of Error!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C05_017MA","Annotation of Nonfamily household!!Margin of Error!!UNITS IN STRUCTURE!!2-or-more-unit structures"
"S1101_C01_018E","Total!!Estimate!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C01_018EA","Annotation of Total!!Estimate!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C01_018M","Total!!Margin of Error!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C01_018MA","Annotation of Total!!Margin of Error!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C02_018E","Married-couple family household!!Estimate!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C02_018M","Married-couple family household!!Margin of Error!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C02_018MA","Annotation of Married-couple family household!!Margin of Error!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C02_018EA","Annotation of Married-couple family household!!Estimate!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C03_018E","Male householder, no wife present, family household!!Estimate!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C03_018EA","Annotation of Male householder, no wife present, family household!!Estimate!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C03_018M","Male householder, no wife present, family household!!Margin of Error!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C03_018MA","Annotation of Male householder, no wife present, family household!!Margin of Error!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C04_018E","Female householder, no husband present, family household!!Estimate!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C04_018M","Female householder, no husband present, family household!!Margin of Error!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C04_018MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C04_018EA","Annotation of Female householder, no husband present, family household!!Estimate!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C05_018E","Nonfamily household!!Estimate!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C05_018M","Nonfamily household!!Margin of Error!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C05_018MA","Annotation of Nonfamily household!!Margin of Error!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C05_018EA","Annotation of Nonfamily household!!Estimate!!UNITS IN STRUCTURE!!Mobile homes and all other types of units"
"S1101_C01_019E","Total!!Estimate!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C01_019M","Total!!Margin of Error!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C01_019MA","Annotation of Total!!Margin of Error!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C01_019EA","Annotation of Total!!Estimate!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C02_019E","Married-couple family household!!Estimate!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C02_019M","Married-couple family household!!Margin of Error!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C02_019MA","Annotation of Married-couple family household!!Margin of Error!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C02_019EA","Annotation of Married-couple family household!!Estimate!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C03_019E","Male householder, no wife present, family household!!Estimate!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C03_019M","Male householder, no wife present, family household!!Margin of Error!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C03_019MA","Annotation of Male householder, no wife present, family household!!Margin of Error!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C03_019EA","Annotation of Male householder, no wife present, family household!!Estimate!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C04_019E","Female householder, no husband present, family household!!Estimate!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C04_019M","Female householder, no husband present, family household!!Margin of Error!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C04_019MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C04_019EA","Annotation of Female householder, no husband present, family household!!Estimate!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C05_019E","Nonfamily household!!Estimate!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C05_019M","Nonfamily household!!Margin of Error!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C05_019MA","Annotation of Nonfamily household!!Margin of Error!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C05_019EA","Annotation of Nonfamily household!!Estimate!!HOUSING TENURE!!Owner-occupied housing units"
"S1101_C01_020E","Total!!Estimate!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C01_020M","Total!!Margin of Error!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C01_020MA","Annotation of Total!!Margin of Error!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C01_020EA","Annotation of Total!!Estimate!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C02_020E","Married-couple family household!!Estimate!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C02_020EA","Annotation of Married-couple family household!!Estimate!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C02_020M","Married-couple family household!!Margin of Error!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C02_020MA","Annotation of Married-couple family household!!Margin of Error!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C03_020E","Male householder, no wife present, family household!!Estimate!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C03_020M","Male householder, no wife present, family household!!Margin of Error!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C03_020MA","Annotation of Male householder, no wife present, family household!!Margin of Error!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C03_020EA","Annotation of Male householder, no wife present, family household!!Estimate!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C04_020E","Female householder, no husband present, family household!!Estimate!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C04_020M","Female householder, no husband present, family household!!Margin of Error!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C04_020MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C04_020EA","Annotation of Female householder, no husband present, family household!!Estimate!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C05_020E","Nonfamily household!!Estimate!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C05_020M","Nonfamily household!!Margin of Error!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C05_020MA","Annotation of Nonfamily household!!Margin of Error!!HOUSING TENURE!!Renter-occupied housing units"
"S1101_C05_020EA","Annotation of Nonfamily household!!Estimate!!HOUSING TENURE!!Renter-occupied housing units"
