"Column Name","Label"
"S2502_C04_004E","Estimate!!Percent owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!American Indian and Alaska Native"
"S2502_C04_004M","Margin of Error!!Percent owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!American Indian and Alaska Native"
"S2502_C04_004MA","Annotation of Margin of Error!!Percent owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!American Indian and Alaska Native"
"S2502_C04_004EA","Annotation of Estimate!!Percent owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!American Indian and Alaska Native"
"S2502_C05_004E","Estimate!!Renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!American Indian and Alaska Native"
"S2502_C05_004EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!American Indian and Alaska Native"
"S2502_C05_004M","Margin of Error!!Renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!American Indian and Alaska Native"
"S2502_C05_004MA","Annotation of Margin of Error!!Renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!American Indian and Alaska Native"
"S2502_C06_004E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!American Indian and Alaska Native"
"S2502_C06_004EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!American Indian and Alaska Native"
"S2502_C06_004M","Margin of Error!!Percent renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!American Indian and Alaska Native"
"S2502_C06_004MA","Annotation of Margin of Error!!Percent renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!American Indian and Alaska Native"
"S2502_C02_005E","Estimate!!Percent occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C02_005EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C02_005M","Margin of Error!!Percent occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C02_005MA","Annotation of Margin of Error!!Percent occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C03_005E","Estimate!!Owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C03_005EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C03_005M","Margin of Error!!Owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C03_005MA","Annotation of Margin of Error!!Owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C04_005E","Estimate!!Percent owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C04_005M","Margin of Error!!Percent owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C04_005MA","Annotation of Margin of Error!!Percent owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C04_005EA","Annotation of Estimate!!Percent owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C05_005E","Estimate!!Renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C05_005EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C05_005M","Margin of Error!!Renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C05_005MA","Annotation of Margin of Error!!Renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C06_005E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C06_005EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C06_005M","Margin of Error!!Percent renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C06_005MA","Annotation of Margin of Error!!Percent renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Asian"
"S2502_C02_006E","Estimate!!Percent occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C02_006M","Margin of Error!!Percent occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C02_006MA","Annotation of Margin of Error!!Percent occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C02_006EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C03_006E","Estimate!!Owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C03_006M","Margin of Error!!Owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C03_006MA","Annotation of Margin of Error!!Owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C03_006EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C04_006E","Estimate!!Percent owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C04_006M","Margin of Error!!Percent owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C04_006MA","Annotation of Margin of Error!!Percent owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C04_006EA","Annotation of Estimate!!Percent owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C05_006E","Estimate!!Renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C05_006M","Margin of Error!!Renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C05_006MA","Annotation of Margin of Error!!Renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C05_006EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C06_006E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C06_006EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C06_006M","Margin of Error!!Percent renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C06_006MA","Annotation of Margin of Error!!Percent renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Native Hawaiian and Other Pacific Islander"
"S2502_C02_007E","Estimate!!Percent occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C02_007EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C02_007M","Margin of Error!!Percent occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C02_007MA","Annotation of Margin of Error!!Percent occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C03_007E","Estimate!!Owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C03_007EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C03_007M","Margin of Error!!Owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C03_007MA","Annotation of Margin of Error!!Owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C04_007E","Estimate!!Percent owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C04_007M","Margin of Error!!Percent owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C04_007MA","Annotation of Margin of Error!!Percent owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C04_007EA","Annotation of Estimate!!Percent owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C05_007E","Estimate!!Renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C05_007EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C05_007M","Margin of Error!!Renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C05_007MA","Annotation of Margin of Error!!Renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C06_007E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C06_007EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C06_007M","Margin of Error!!Percent renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C06_007MA","Annotation of Margin of Error!!Percent renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!One race --!!Some other race"
"S2502_C02_008E","Estimate!!Percent occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C02_008EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C02_008M","Margin of Error!!Percent occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C02_008MA","Annotation of Margin of Error!!Percent occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C03_008E","Estimate!!Owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C03_008M","Margin of Error!!Owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C03_008MA","Annotation of Margin of Error!!Owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C03_008EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C04_008E","Estimate!!Percent owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C04_008M","Margin of Error!!Percent owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C04_008MA","Annotation of Margin of Error!!Percent owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C04_008EA","Annotation of Estimate!!Percent owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C05_008E","Estimate!!Renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C05_008M","Margin of Error!!Renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C05_008MA","Annotation of Margin of Error!!Renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C05_008EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C06_008E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C06_008EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C06_008M","Margin of Error!!Percent renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C06_008MA","Annotation of Margin of Error!!Percent renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Two or more races"
"S2502_C02_009E","Estimate!!Percent occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C02_009EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C02_009M","Margin of Error!!Percent occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C02_009MA","Annotation of Margin of Error!!Percent occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C03_009E","Estimate!!Owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C03_009M","Margin of Error!!Owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C03_009MA","Annotation of Margin of Error!!Owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C03_009EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C04_009E","Estimate!!Percent owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C04_009M","Margin of Error!!Percent owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C04_009MA","Annotation of Margin of Error!!Percent owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C04_009EA","Annotation of Estimate!!Percent owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C05_009E","Estimate!!Renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C05_009EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C05_009M","Margin of Error!!Renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C05_009MA","Annotation of Margin of Error!!Renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C06_009E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C06_009M","Margin of Error!!Percent renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C06_009MA","Annotation of Margin of Error!!Percent renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C06_009EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Hispanic or Latino origin"
"S2502_C02_010E","Estimate!!Percent occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C02_010EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C02_010M","Margin of Error!!Percent occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C02_010MA","Annotation of Margin of Error!!Percent occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C03_010E","Estimate!!Owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C03_010EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C03_010M","Margin of Error!!Owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C03_010MA","Annotation of Margin of Error!!Owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C04_010E","Estimate!!Percent owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C04_010M","Margin of Error!!Percent owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C04_010MA","Annotation of Margin of Error!!Percent owner-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C04_010EA","Annotation of Estimate!!Percent owner-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C05_010E","Estimate!!Renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C05_010M","Margin of Error!!Renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C05_010MA","Annotation of Margin of Error!!Renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C05_010EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C06_010E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C06_010M","Margin of Error!!Percent renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C06_010MA","Annotation of Margin of Error!!Percent renter-occupied housing units MOE!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C06_010EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!White alone, not Hispanic or Latino"
"S2502_C02_011E","Estimate!!Percent occupied housing units!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C02_011M","Margin of Error!!Percent occupied housing units MOE!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C02_011MA","Annotation of Margin of Error!!Percent occupied housing units MOE!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C02_011EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C03_011E","Estimate!!Owner-occupied housing units!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C03_011M","Margin of Error!!Owner-occupied housing units MOE!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C03_011MA","Annotation of Margin of Error!!Owner-occupied housing units MOE!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C03_011EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C04_011E","Estimate!!Percent owner-occupied housing units!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C04_011M","Margin of Error!!Percent owner-occupied housing units MOE!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C04_011MA","Annotation of Margin of Error!!Percent owner-occupied housing units MOE!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C04_011EA","Annotation of Estimate!!Percent owner-occupied housing units!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C05_011E","Estimate!!Renter-occupied housing units!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C05_011EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C05_011M","Margin of Error!!Renter-occupied housing units MOE!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C05_011MA","Annotation of Margin of Error!!Renter-occupied housing units MOE!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C06_011E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C06_011EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C06_011M","Margin of Error!!Percent renter-occupied housing units MOE!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
"S2502_C06_011MA","Annotation of Margin of Error!!Percent renter-occupied housing units MOE!!Occupied housing units!!AGE OF HOUSEHOLDER!!Under 35 years"
