"Column Name","Label"
"S2504_C02_019M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!ROOMS!!6 or 7 rooms"
"S2504_C02_019MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!ROOMS!!6 or 7 rooms"
"S2504_C02_019EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!ROOMS!!6 or 7 rooms"
"S2504_C02_020E","Estimate!!Percent occupied housing units!!Occupied housing units!!ROOMS!!8 or more rooms"
"S2504_C02_020M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!ROOMS!!8 or more rooms"
"S2504_C02_020MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!ROOMS!!8 or more rooms"
"S2504_C02_020EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!ROOMS!!8 or more rooms"
"S2504_C02_021E","Estimate!!Percent occupied housing units!!Occupied housing units!!BEDROOMS!!No bedroom"
"S2504_C02_021M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!BEDROOMS!!No bedroom"
"S2504_C02_021MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!BEDROOMS!!No bedroom"
"S2504_C02_021EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!BEDROOMS!!No bedroom"
"S2504_C02_022E","Estimate!!Percent occupied housing units!!Occupied housing units!!BEDROOMS!!1 bedroom"
"S2504_C02_022M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!BEDROOMS!!1 bedroom"
"S2504_C02_022MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!BEDROOMS!!1 bedroom"
"S2504_C02_022EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!BEDROOMS!!1 bedroom"
"S2504_C02_023E","Estimate!!Percent occupied housing units!!Occupied housing units!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C02_023M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C02_023MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C02_023EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C02_024E","Estimate!!Percent occupied housing units!!Occupied housing units!!BEDROOMS!!4 or more bedrooms"
"S2504_C02_024M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!BEDROOMS!!4 or more bedrooms"
"S2504_C02_024MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!BEDROOMS!!4 or more bedrooms"
"S2504_C02_024EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!BEDROOMS!!4 or more bedrooms"
"S2504_C02_025E","Estimate!!Percent occupied housing units!!Occupied housing units!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C02_025M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C02_025MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C02_025EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C02_026E","Estimate!!Percent occupied housing units!!Occupied housing units!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C02_026M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C02_026MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C02_026EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C02_027E","Estimate!!Percent occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C02_027M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C02_027MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C02_027EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C02_028E","Estimate!!Percent occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C02_028M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C02_028MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C02_028EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C02_029E","Estimate!!Percent occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C02_029EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C02_029M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C02_029MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C02_030E","Estimate!!Percent occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C02_030M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C02_030MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C02_030EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C02_031E","Estimate!!Percent occupied housing units!!Occupied housing units!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C02_031M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C02_031MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C02_031EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C02_032E","Estimate!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C02_032M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C02_032MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C02_032EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C02_033E","Estimate!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C02_033M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C02_033MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C02_033EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C02_034E","Estimate!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Electricity"
"S2504_C02_034M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Electricity"
"S2504_C02_034MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Electricity"
"S2504_C02_034EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Electricity"
"S2504_C02_035E","Estimate!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C02_035M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C02_035MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C02_035EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C02_036E","Estimate!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C02_036EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C02_036M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C02_036MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C02_037E","Estimate!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C02_037EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C02_037M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C02_037MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C02_038E","Estimate!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C02_038M","Margin of Error!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C02_038MA","Annotation of Margin of Error!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C02_038EA","Annotation of Estimate!!Percent occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C03_001E","Estimate!!Owner-occupied housing units!!Occupied housing units"
"S2504_C03_001M","Margin of Error!!Owner-occupied housing units!!Occupied housing units"
"S2504_C03_001MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units"
"S2504_C03_001EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units"
"S2504_C03_002E","Estimate!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!1, detached"
"S2504_C03_002EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!1, detached"
"S2504_C03_002M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!1, detached"
"S2504_C03_002MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!1, detached"
"S2504_C03_003E","Estimate!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!1, attached"
"S2504_C03_003M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!1, attached"
"S2504_C03_003MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!1, attached"
"S2504_C03_003EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!1, attached"
"S2504_C03_004E","Estimate!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!2 apartments"
"S2504_C03_004EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!2 apartments"
"S2504_C03_004M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!2 apartments"
"S2504_C03_004MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!2 apartments"
"S2504_C03_005E","Estimate!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!3 or 4 apartments"
"S2504_C03_005M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!3 or 4 apartments"
"S2504_C03_005MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!3 or 4 apartments"
"S2504_C03_005EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!3 or 4 apartments"
"S2504_C03_006E","Estimate!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!5 to 9 apartments"
"S2504_C03_006M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!5 to 9 apartments"
"S2504_C03_006MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!5 to 9 apartments"
"S2504_C03_006EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!5 to 9 apartments"
"S2504_C03_007E","Estimate!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!10 or more apartments"
"S2504_C03_007M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!10 or more apartments"
"S2504_C03_007MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!10 or more apartments"
"S2504_C03_007EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!10 or more apartments"
"S2504_C03_008E","Estimate!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!Mobile home or other type of housing"
"S2504_C03_008EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!Mobile home or other type of housing"
"S2504_C03_008M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!Mobile home or other type of housing"
"S2504_C03_008MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!UNITS IN STRUCTURE!!Mobile home or other type of housing"
"S2504_C03_009E","Estimate!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!2020 or later"
"S2504_C03_009M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!2020 or later"
"S2504_C03_009MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!2020 or later"
"S2504_C03_009EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!2020 or later"
"S2504_C03_010E","Estimate!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!2010 to 2019"
"S2504_C03_010EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!2010 to 2019"
"S2504_C03_010M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!2010 to 2019"
"S2504_C03_010MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!2010 to 2019"
"S2504_C03_011E","Estimate!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C03_011M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C03_011MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C03_011EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C03_012E","Estimate!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C03_012EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C03_012M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C03_012MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C03_013E","Estimate!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C03_013M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C03_013MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C03_013EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C03_014E","Estimate!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C03_014M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C03_014MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C03_014EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C03_015E","Estimate!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C03_015EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C03_015M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C03_015MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C03_016E","Estimate!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!1 room"
"S2504_C03_016M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!1 room"
"S2504_C03_016MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!1 room"
"S2504_C03_016EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!1 room"
"S2504_C03_017E","Estimate!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!2 or 3 rooms"
"S2504_C03_017M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!2 or 3 rooms"
"S2504_C03_017MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!2 or 3 rooms"
"S2504_C03_017EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!2 or 3 rooms"
"S2504_C03_018E","Estimate!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!4 or 5 rooms"
"S2504_C03_018M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!4 or 5 rooms"
"S2504_C03_018MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!4 or 5 rooms"
"S2504_C03_018EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!4 or 5 rooms"
"S2504_C03_019E","Estimate!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!6 or 7 rooms"
"S2504_C03_019M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!6 or 7 rooms"
"S2504_C03_019MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!6 or 7 rooms"
"S2504_C03_019EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!6 or 7 rooms"
"S2504_C03_020E","Estimate!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!8 or more rooms"
"S2504_C03_020M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!8 or more rooms"
"S2504_C03_020MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!8 or more rooms"
"S2504_C03_020EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!ROOMS!!8 or more rooms"
"S2504_C03_021E","Estimate!!Owner-occupied housing units!!Occupied housing units!!BEDROOMS!!No bedroom"
"S2504_C03_021M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!BEDROOMS!!No bedroom"
"S2504_C03_021MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!BEDROOMS!!No bedroom"
"S2504_C03_021EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!BEDROOMS!!No bedroom"
"S2504_C03_022E","Estimate!!Owner-occupied housing units!!Occupied housing units!!BEDROOMS!!1 bedroom"
"S2504_C03_022M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!BEDROOMS!!1 bedroom"
"S2504_C03_022MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!BEDROOMS!!1 bedroom"
"S2504_C03_022EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!BEDROOMS!!1 bedroom"
"S2504_C03_023E","Estimate!!Owner-occupied housing units!!Occupied housing units!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C03_023M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C03_023MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C03_023EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!BEDROOMS!!2 or 3 bedrooms"
"S2504_C03_024E","Estimate!!Owner-occupied housing units!!Occupied housing units!!BEDROOMS!!4 or more bedrooms"
"S2504_C03_024M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!BEDROOMS!!4 or more bedrooms"
"S2504_C03_024MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!BEDROOMS!!4 or more bedrooms"
"S2504_C03_024EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!BEDROOMS!!4 or more bedrooms"
"S2504_C03_025E","Estimate!!Owner-occupied housing units!!Occupied housing units!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C03_025M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C03_025MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C03_025EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!COMPLETE FACILITIES!!With complete plumbing facilities"
"S2504_C03_026E","Estimate!!Owner-occupied housing units!!Occupied housing units!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C03_026M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C03_026MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C03_026EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!COMPLETE FACILITIES!!With complete kitchen facilities"
"S2504_C03_027E","Estimate!!Owner-occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C03_027EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C03_027M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C03_027MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!No vehicle available"
"S2504_C03_028E","Estimate!!Owner-occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C03_028M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C03_028MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C03_028EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!1 vehicle available"
"S2504_C03_029E","Estimate!!Owner-occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C03_029M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C03_029MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C03_029EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!2 vehicles available"
"S2504_C03_030E","Estimate!!Owner-occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C03_030EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C03_030M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C03_030MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!VEHICLES AVAILABLE!!3 or more vehicles available"
"S2504_C03_031E","Estimate!!Owner-occupied housing units!!Occupied housing units!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C03_031M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C03_031MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C03_031EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!TELEPHONE SERVICE AVAILABLE!!With telephone service"
"S2504_C03_032E","Estimate!!Owner-occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C03_032M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C03_032MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C03_032EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C03_033E","Estimate!!Owner-occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C03_033EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C03_033M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C03_033MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C03_034E","Estimate!!Owner-occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Electricity"
"S2504_C03_034M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Electricity"
"S2504_C03_034MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Electricity"
"S2504_C03_034EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Electricity"
"S2504_C03_035E","Estimate!!Owner-occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C03_035M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
